2007,17,1,166.15
2007,17,101,99.66
2007,17,103,228.5
2007,17,105,1228.58
2007,17,107,11.3
2007,17,109,12.4
2007,17,11,47
2007,17,111,99.82
2007,17,113,81.7
2007,17,115,0
2007,17,117,536.11
2007,17,119,2555.74
2007,17,121,255.66
2007,17,123,0
2007,17,125,0
2007,17,127,111
2007,17,129,0
2007,17,13,199.89
2007,17,131,95.4
2007,17,133,301.94
2007,17,135,346.7
2007,17,137,0
2007,17,139,23.4
2007,17,141,0
2007,17,143,67.5
2007,17,145,3086.15
2007,17,147,160.1
2007,17,149,122
2007,17,15,66
2007,17,151,0
2007,17,153,47
2007,17,155,18.6
2007,17,157,1643.22
2007,17,159,263.54
2007,17,161,77
2007,17,163,2225.46
2007,17,165,34.6
2007,17,167,12
2007,17,169,0
2007,17,17,0
2007,17,171,11.5
2007,17,173,31.62
2007,17,175,20
2007,17,177,0
2007,17,179,0
2007,17,181,395.8
2007,17,183,0
2007,17,185,9.98
2007,17,187,0
2007,17,189,3025.1
2007,17,19,137.78
2007,17,191,391.61
2007,17,193,622.82
2007,17,195,15.45
2007,17,197,105.9
2007,17,199,466
2007,17,201,0
2007,17,203,46
2007,17,21,0
2007,17,23,0
2007,17,25,22
2007,17,27,1642.94
2007,17,29,0
2007,17,3,135
2007,17,31,0
2007,17,33,582.77
2007,17,35,98.8
2007,17,37,168.8
2007,17,39,0
2007,17,41,6.75
2007,17,43,0
2007,17,45,22
2007,17,47,30.1
2007,17,49,156.1
2007,17,5,3718.22
2007,17,51,302.22
2007,17,53,641.42
2007,17,55,793.3
2007,17,57,445
2007,17,59,81
2007,17,61,27
2007,17,63,120
2007,17,65,392.57
2007,17,67,93.2
2007,17,69,0
2007,17,7,0
2007,17,71,211.14
2007,17,73,352.9
2007,17,75,1238.83
2007,17,77,403.27
2007,17,79,229.06
2007,17,81,342.88
2007,17,83,890.43
2007,17,85,0
2007,17,87,102.67
2007,17,89,0
2007,17,9,0
2007,17,91,752.97
2007,17,93,269.71
2007,17,95,0
2007,17,97,89
2007,17,99,100.98
2007,19,1,1039.864
2007,19,101,1162.82
2007,19,103,1101.6
2007,19,105,32.3
2007,19,107,1404.45
2007,19,109,81.995
2007,19,11,258.84
2007,19,111,61.9
2007,19,113,94.81
2007,19,115,860.705
2007,19,117,640.92
2007,19,119,51.4
2007,19,121,2303
2007,19,123,1334.2
2007,19,125,823.503
2007,19,127,309.86
2007,19,129,6577.762
2007,19,13,34.45
2007,19,131,0
2007,19,133,10655.242
2007,19,135,329.85
2007,19,137,4840.164
2007,19,139,1180.0732
2007,19,141,497.2
2007,19,143,304.99
2007,19,145,4449.535
2007,19,147,275.84
2007,19,149,292.52
2007,19,15,1210.2
2007,19,151,406.011
2007,19,153,818.23
2007,19,155,4144.75
2007,19,157,600.7
2007,19,159,1273.55
2007,19,161,2060.4075
2007,19,163,1010.18
2007,19,165,4743.56
2007,19,167,392.7
2007,19,169,1575.6219
2007,19,17,111.8
2007,19,171,1119.015
2007,19,173,1670.14
2007,19,175,1622.2
2007,19,177,536.47
2007,19,179,551.84
2007,19,181,972.043
2007,19,183,1123.24
2007,19,185,1844.775
2007,19,187,287.82
2007,19,189,0
2007,19,19,59.4
2007,19,191,0
2007,19,193,1166.856
2007,19,195,45.1
2007,19,197,174.79
2007,19,21,3535.01
2007,19,23,72
2007,19,25,609.85
2007,19,27,1805.3139
2007,19,29,8044.17
2007,19,3,1611.33
2007,19,31,94
2007,19,33,11.1
2007,19,35,1094.45
2007,19,37,29.5
2007,19,39,1830.51
2007,19,41,1558.56
2007,19,43,50
2007,19,45,927.82
2007,19,47,6298.74
2007,19,49,2685.656
2007,19,5,0
2007,19,51,625.65
2007,19,53,2060
2007,19,55,17.22
2007,19,57,90.04
2007,19,59,357.5
2007,19,61,182
2007,19,63,19.1
2007,19,65,54.3
2007,19,67,0
2007,19,69,639.576
2007,19,7,317.49
2007,19,71,24575.1075
2007,19,73,2412.52
2007,19,75,16.7
2007,19,77,2017.82
2007,19,79,1075.1
2007,19,81,90.297
2007,19,83,1042.282
2007,19,85,11531.9705
2007,19,87,328.72
2007,19,89,98
2007,19,9,2968.25
2007,19,91,46
2007,19,93,2704.87
2007,19,95,1937.344
2007,19,97,154.9
2007,19,99,669.27
2007,27,1,0
2007,27,101,61.2
2007,27,103,2.4
2007,27,105,841.9
2007,27,107,1182
2007,27,109,14.88
2007,27,11,1648.2
2007,27,111,6.3
2007,27,113,414
2007,27,115,0
2007,27,117,26
2007,27,119,356.955
2007,27,121,0
2007,27,125,192.3
2007,27,127,996.155
2007,27,129,188.5
2007,27,13,152.535
2007,27,131,25.7
2007,27,133,1027.68
2007,27,135,376.625
2007,27,139,0
2007,27,141,0
2007,27,143,0
2007,27,145,0
2007,27,147,0
2007,27,149,216.3
2007,27,15,49
2007,27,151,81.9
2007,27,153,51.9
2007,27,155,14439.382
2007,27,157,0
2007,27,159,146.7
2007,27,161,0
2007,27,163,0
2007,27,165,0
2007,27,167,11113.72
2007,27,169,0
2007,27,171,149
2007,27,173,16.2
2007,27,19,0
2007,27,21,0
2007,27,23,17
2007,27,25,0
2007,27,27,4642.8871
2007,27,29,288.7
2007,27,3,0
2007,27,33,1137.59
2007,27,35,0
2007,27,37,10
2007,27,39,0
2007,27,41,3.5
2007,27,43,55.8
2007,27,45,0
2007,27,47,17.5
2007,27,49,0
2007,27,5,75.7
2007,27,51,721.26
2007,27,53,0
2007,27,55,0
2007,27,57,0
2007,27,59,0
2007,27,63,5060.29
2007,27,65,0
2007,27,67,0
2007,27,69,1022.25
2007,27,71,0
2007,27,73,567.12
2007,27,77,18
2007,27,79,0
2007,27,81,0
2007,27,83,0
2007,27,85,0
2007,27,87,175.8
2007,27,89,1174.51
2007,27,9,0
2007,27,91,26.1
2007,27,93,0
2007,27,95,0
2007,27,97,96.2
2007,27,99,0
2007,29,1,295.07
2007,29,101,1331.43
2007,29,103,739.5
2007,29,105,0
2007,29,107,2910.41
2007,29,109,224.74
2007,29,11,5889.6624
2007,29,111,824.94
2007,29,113,363.93
2007,29,115,490.832
2007,29,117,7194.37
2007,29,121,296.6
2007,29,123,0
2007,29,125,0
2007,29,127,70.1
2007,29,129,484.55
2007,29,13,1601.254
2007,29,131,0
2007,29,133,0
2007,29,135,243.695
2007,29,137,103
2007,29,139,1627.085
2007,29,141,106.86
2007,29,143,85.95
2007,29,145,0
2007,29,147,5739.74
2007,29,15,24.5
2007,29,151,642.437
2007,29,155,0
2007,29,157,0
2007,29,159,413.602
2007,29,161,0
2007,29,163,0
2007,29,165,3667.6935
2007,29,167,0
2007,29,169,0
2007,29,17,0
2007,29,171,41
2007,29,173,149.66
2007,29,175,137.6
2007,29,177,6819.07
2007,29,181,0
2007,29,183,934.86
2007,29,185,448.3295
2007,29,186,14.67
2007,29,187,0
2007,29,189,14.9
2007,29,19,706.81
2007,29,195,2451.98
2007,29,197,67.8
2007,29,199,448.88
2007,29,201,0
2007,29,205,201.8
2007,29,207,109.7
2007,29,21,3522.47
2007,29,211,264.1
2007,29,217,6589.9922
2007,29,219,1487.51
2007,29,223,0
2007,29,225,0
2007,29,227,464.8
2007,29,23,31.2
2007,29,25,382.79
2007,29,27,75.65
2007,29,3,4831.825
2007,29,31,566.39
2007,29,33,29485.9125
2007,29,37,1184.798
2007,29,39,107.76
2007,29,41,3658.795
2007,29,43,0
2007,29,45,148.8
2007,29,47,1342.18
2007,29,49,432.47
2007,29,5,15281.405
2007,29,51,64.45
2007,29,53,678.26
2007,29,55,0
2007,29,57,1797.634
2007,29,59,0
2007,29,61,5528.12
2007,29,63,790.8525
2007,29,69,0
2007,29,7,960.79
2007,29,71,485.7
2007,29,73,63.9
2007,29,75,6111.21
2007,29,77,0
2007,29,79,2537.4
2007,29,81,1856.13
2007,29,83,895.13
2007,29,85,0
2007,29,87,26647.499
2007,29,89,257.23
2007,29,9,0
2007,29,95,1933.547
2007,29,97,2616.193
2007,29,99,0
2008,17,1,17701.1141
2008,17,101,29938.2181
2008,17,103,2530.63
2008,17,105,764.222
2008,17,107,8913.6322
2008,17,109,251.602
2008,17,11,796.605
2008,17,111,1244.98
2008,17,113,1045.475
2008,17,115,7380.16
2008,17,117,15788.095
2008,17,119,13687.762
2008,17,121,25322.35
2008,17,123,0
2008,17,125,1435.81
2008,17,127,1400.93
2008,17,129,1335.9
2008,17,13,4703.35
2008,17,131,2217.4775
2008,17,133,7542.85
2008,17,135,6333.323
2008,17,137,1686.285
2008,17,139,5837.7095
2008,17,141,266.5808
2008,17,143,511.2
2008,17,145,7525.28
2008,17,147,14464.496
2008,17,149,10665.522
2008,17,15,960.96
2008,17,151,258.61
2008,17,153,2484.01
2008,17,155,34.9
2008,17,157,10407.7001
2008,17,159,14594.742
2008,17,161,4604.7
2008,17,163,12490.81
2008,17,165,2048.35
2008,17,167,5281.1661
2008,17,169,777.9714
2008,17,17,1036.182
2008,17,171,3259.6995
2008,17,173,5774.78
2008,17,175,0
2008,17,177,2856.025
2008,17,179,92.5
2008,17,181,3101.46
2008,17,183,5630.895
2008,17,185,10524.38
2008,17,187,98
2008,17,189,27531.1268
2008,17,19,8228.0045
2008,17,191,25668.47
2008,17,193,15189.735
2008,17,195,5045.5
2008,17,197,970.542
2008,17,199,2492.91
2008,17,201,759.264
2008,17,203,75.9125
2008,17,21,3794.06
2008,17,23,27452.4385
2008,17,25,33202.2398
2008,17,27,26114.21
2008,17,29,6429.0964
2008,17,3,4645.2106
2008,17,31,818.6
2008,17,33,22421.866
2008,17,35,19518.985
2008,17,37,214
2008,17,39,2994.568
2008,17,41,10497.0297
2008,17,43,0
2008,17,45,15114.038
2008,17,47,4821.2
2008,17,49,36238.34
2008,17,5,19450.05
2008,17,51,37488.61
2008,17,53,2862.9855
2008,17,55,3690.7
2008,17,57,217.56
2008,17,59,9169.96
2008,17,61,3457.08
2008,17,63,355.065
2008,17,65,12260.005
2008,17,67,9204.43
2008,17,69,0
2008,17,7,400.54
2008,17,71,6181.99
2008,17,73,3474.72
2008,17,75,7081.4985
2008,17,77,3888.772
2008,17,79,44621.398
2008,17,81,9729.83
2008,17,83,1898.55
2008,17,85,3079.8
2008,17,87,922.342
2008,17,89,436.2
2008,17,9,1339.25
2008,17,91,746.999
2008,17,93,327.5
2008,17,95,627.22
2008,17,97,60.536
2008,17,99,877.08
2008,19,1,6896.288
2008,19,101,11976.614
2008,19,103,13753.014
2008,19,105,15460.177
2008,19,107,17369.045
2008,19,109,32206.5094
2008,19,11,14595.289
2008,19,111,4708.925
2008,19,113,12552.984
2008,19,115,10457.8465
2008,19,117,13390.415
2008,19,119,200.94
2008,19,121,11844.234
2008,19,123,19947.0235
2008,19,125,15708.221
2008,19,127,9041.9207
2008,19,129,12581.65
2008,19,13,16119.735
2008,19,131,5151.09
2008,19,133,11427.716
2008,19,135,11623.5285
2008,19,137,10306.682
2008,19,139,6464.8005
2008,19,141,445.65
2008,19,143,191.5
2008,19,145,16327.144
2008,19,147,6252.264
2008,19,149,1223.07
2008,19,15,22509.5426
2008,19,151,6067.8
2008,19,153,19900.8976
2008,19,155,2630.521
2008,19,157,7290.169
2008,19,159,25888.0325
2008,19,161,4780.531
2008,19,163,4830.202
2008,19,165,3463.276
2008,19,167,985.1
